0,allowed_discounted_price,discounted_amount,product_id,product_name_x,qty,sale_date,sales_id,sub_total,unit_selling_price (after_discount)
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,06-07-2014 00:00,137104.0,150.0,37.5
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,06-07-2014 00:00,137105.0,187.5,37.5
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,07-07-2014 00:00,137114.0,183.96,45.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,07-07-2014 00:00,137123.0,399.95,79.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,07-07-2014 00:00,137125.0,150.0,37.5
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,07-07-2014 00:00,137135.0,183.96,45.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,07-07-2014 00:00,137137.0,319.96,79.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,07-07-2014 00:00,137138.0,183.96,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,07-07-2014 00:00,137143.0,187.5,37.5
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,07-07-2014 00:00,137145.0,159.92,39.98
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,07-07-2014 00:00,137147.0,187.5,37.5
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,07-07-2014 00:00,137148.0,399.95,79.99
,31.49,34.0,37.0,adidas Kids' F5 Messi FG Soccer Cleat,4.0,07-07-2014 00:00,137157.0,105.96,26.49
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,07-07-2014 00:00,137163.0,183.96,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,07-07-2014 00:00,137165.0,183.96,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,07-07-2014 00:00,137166.0,183.96,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,07-07-2014 00:00,137168.0,199.9,39.98
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,07-07-2014 00:00,137169.0,183.96,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,07-07-2014 00:00,137171.0,199.9,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,07-07-2014 00:00,137173.0,159.92,39.98
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,07-07-2014 00:00,137176.0,154.95,30.99
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,07-07-2014 00:00,137180.0,154.95,30.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,07-07-2014 00:00,137186.0,319.96,79.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,07-07-2014 00:00,137187.0,150.0,37.5
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,07-07-2014 00:00,137188.0,123.96,30.99
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,07-07-2014 00:00,137189.0,154.95,30.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,07-07-2014 00:00,137191.0,183.96,45.99
,22.49,37.5,886.0,Team Golf San Francisco Giants Putter Grip,5.0,07-07-2014 00:00,137199.0,87.45,17.49
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,07-07-2014 00:00,137204.0,159.92,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,07-07-2014 00:00,137206.0,159.92,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,07-07-2014 00:00,137212.0,229.95,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,07-07-2014 00:00,137228.0,199.9,39.98
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,07-07-2014 00:00,137235.0,123.96,30.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,07-07-2014 00:00,137237.0,229.95,45.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,07-07-2014 00:00,137244.0,159.92,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,07-07-2014 00:00,137245.0,229.95,45.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,07-07-2014 00:00,137251.0,399.95,79.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,07-07-2014 00:00,137252.0,199.9,39.98
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,07-07-2014 00:00,137253.0,399.95,79.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,07-07-2014 00:00,137256.0,183.96,45.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,07-07-2014 00:00,137260.0,159.92,39.98
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,07-07-2014 00:00,137261.0,154.95,30.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,07-07-2014 00:00,137262.0,187.5,37.5
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,07-07-2014 00:00,137264.0,183.96,45.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,07-07-2014 00:00,137267.0,159.92,39.98
,18.99,24.0,804.0,Glove It Women's Imperial Golf Glove,4.0,07-07-2014 00:00,137270.0,55.96,13.989999999999998
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,07-07-2014 00:00,137271.0,150.0,37.5
,27.0,40.0,172.0,Nike Women's Tempo Shorts,5.0,07-07-2014 00:00,137274.0,110.0,22.0
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,07-07-2014 00:00,137275.0,199.9,39.98
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,07-07-2014 00:00,137276.0,199.9,39.98
,27.0,40.0,172.0,Nike Women's Tempo Shorts,5.0,07-07-2014 00:00,137279.0,110.0,22.0
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,07-07-2014 00:00,137280.0,199.9,39.98
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,07-07-2014 00:00,137293.0,187.5,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,07-07-2014 00:00,137300.0,150.0,37.5
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,07-07-2014 00:00,137306.0,123.96,30.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,07-07-2014 00:00,137308.0,150.0,37.5
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,07-07-2014 00:00,137309.0,123.96,30.99
,44.19,51.2,823.0,Titleist Pro V1x High Numbers Personalized Go,4.0,07-07-2014 00:00,137320.0,156.76,39.19
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,07-07-2014 00:00,137323.0,229.95,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,07-07-2014 00:00,137333.0,229.95,45.99
,35.99,45.0,572.0,TYR Boys' Team Digi Jammer,5.0,07-07-2014 00:00,137348.0,154.95,30.99
,28.79,32.8,825.0,Bridgestone e6 Straight Distance NFL Tennesse,4.0,07-07-2014 00:00,137351.0,95.16,23.79
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,07-07-2014 00:00,137356.0,187.5,37.5
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,07-07-2014 00:00,137359.0,187.5,37.5
,40.49,38.0,278.0,Under Armour Men's Compression EV SL Slide,4.0,07-07-2014 00:00,137366.0,141.96,35.49
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,07-07-2014 00:00,137367.0,123.96,30.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,07-07-2014 00:00,137368.0,183.96,45.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,07-07-2014 00:00,137370.0,399.95,79.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,07-07-2014 00:00,137372.0,199.9,39.98
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,07-07-2014 00:00,137375.0,150.0,37.5
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,07-07-2014 00:00,137386.0,159.92,39.98
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,07-07-2014 00:00,137387.0,319.96,79.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,07-07-2014 00:00,137400.0,187.5,37.5
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,07-07-2014 00:00,137403.0,319.96,79.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,07-07-2014 00:00,137408.0,187.5,37.5
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,08-07-2014 00:00,137421.0,154.95,30.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,08-07-2014 00:00,137443.0,159.92,39.98
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137446.0,150.0,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137447.0,150.0,37.5
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137449.0,183.96,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137452.0,229.95,45.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,08-07-2014 00:00,137458.0,399.95,79.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,08-07-2014 00:00,137460.0,187.5,37.5
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,08-07-2014 00:00,137461.0,187.5,37.5
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137463.0,183.96,45.99
,31.49,34.0,235.0,Under Armour Hustle Storm Medium Duffle Bag,4.0,08-07-2014 00:00,137464.0,105.96,26.49
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137471.0,150.0,37.5
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,08-07-2014 00:00,137474.0,154.95,30.99
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,08-07-2014 00:00,137478.0,123.96,30.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137480.0,150.0,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137488.0,229.95,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137490.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137492.0,183.96,45.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,08-07-2014 00:00,137497.0,319.96,79.99
,40.49,47.5,278.0,Under Armour Men's Compression EV SL Slide,5.0,08-07-2014 00:00,137501.0,177.45,35.49
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137504.0,229.95,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,08-07-2014 00:00,137510.0,187.5,37.5
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,08-07-2014 00:00,137514.0,319.96,79.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137516.0,183.96,45.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,08-07-2014 00:00,137517.0,319.96,79.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137522.0,150.0,37.5
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,08-07-2014 00:00,137527.0,399.95,79.99
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,08-07-2014 00:00,137534.0,154.95,30.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137538.0,229.95,45.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,08-07-2014 00:00,137547.0,319.96,79.99
,18.99,24.0,810.0,Glove It Women's Mod Oval Golf Glove,4.0,08-07-2014 00:00,137556.0,55.96,13.989999999999998
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137564.0,150.0,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137567.0,229.95,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,08-07-2014 00:00,137573.0,199.9,39.98
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,08-07-2014 00:00,137576.0,319.96,79.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,08-07-2014 00:00,137581.0,199.9,39.98
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,08-07-2014 00:00,137583.0,199.9,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,08-07-2014 00:00,137591.0,159.92,39.98
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,08-07-2014 00:00,137595.0,399.95,79.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,08-07-2014 00:00,137596.0,199.9,39.98
,15.19,23.2,924.0,Glove It Urban Brick Golf Towel,4.0,08-07-2014 00:00,137598.0,40.76,10.19
,27.0,32.0,172.0,Nike Women's Tempo Shorts,4.0,08-07-2014 00:00,137601.0,88.0,22.0
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137603.0,150.0,37.5
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,08-07-2014 00:00,137604.0,199.9,39.98
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,08-07-2014 00:00,137608.0,199.9,39.98
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,08-07-2014 00:00,137609.0,399.95,79.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137610.0,229.95,45.99
,31.49,42.5,235.0,Under Armour Hustle Storm Medium Duffle Bag,5.0,08-07-2014 00:00,137619.0,132.45,26.49
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137627.0,183.96,45.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,08-07-2014 00:00,137633.0,399.95,79.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,08-07-2014 00:00,137640.0,159.92,39.98
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,08-07-2014 00:00,137642.0,319.96,79.99
,19.79,36.0,917.0,Glove It Women's Mod Oval 3-Zip Carry All Gol,5.0,08-07-2014 00:00,137648.0,73.95,14.79
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137652.0,229.95,45.99
,31.49,42.5,37.0,adidas Kids' F5 Messi FG Soccer Cleat,5.0,08-07-2014 00:00,137661.0,132.45,26.49
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137662.0,150.0,37.5
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,08-07-2014 00:00,137665.0,123.96,30.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137673.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137675.0,183.96,45.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137677.0,150.0,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137679.0,229.95,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,08-07-2014 00:00,137689.0,187.5,37.5
,15.19,29.0,924.0,Glove It Urban Brick Golf Towel,5.0,08-07-2014 00:00,137690.0,50.95,10.19
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,08-07-2014 00:00,137691.0,319.96,79.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137694.0,183.96,45.99
,28.79,41.0,276.0,Under Armour Women's Ignite Slide,5.0,08-07-2014 00:00,137695.0,118.95,23.79
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,08-07-2014 00:00,137705.0,159.92,39.98
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,08-07-2014 00:00,137706.0,187.5,37.5
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,08-07-2014 00:00,137724.0,399.95,79.99
,22.49,30.0,897.0,Team Golf New England Patriots Putter Grip,4.0,08-07-2014 00:00,137727.0,69.96,17.49
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,08-07-2014 00:00,137729.0,187.5,37.5
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,08-07-2014 00:00,137733.0,159.92,39.98
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,08-07-2014 00:00,137740.0,154.95,30.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,08-07-2014 00:00,137741.0,187.5,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137743.0,150.0,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137746.0,150.0,37.5
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,08-07-2014 00:00,137753.0,123.96,30.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137755.0,150.0,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137758.0,150.0,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137760.0,229.95,45.99
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,08-07-2014 00:00,137762.0,154.95,30.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,08-07-2014 00:00,137763.0,399.95,79.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,08-07-2014 00:00,137769.0,399.95,79.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,08-07-2014 00:00,137773.0,199.9,39.98
,28.79,32.8,825.0,Bridgestone e6 Straight Distance NFL Tennesse,4.0,08-07-2014 00:00,137775.0,95.16,23.79
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137779.0,229.95,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,08-07-2014 00:00,137780.0,187.5,37.5
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,08-07-2014 00:00,137783.0,123.96,30.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,08-07-2014 00:00,137784.0,159.92,39.98
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137794.0,183.96,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137807.0,183.96,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137810.0,229.95,45.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137811.0,150.0,37.5
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,08-07-2014 00:00,137816.0,319.96,79.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137819.0,183.96,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,08-07-2014 00:00,137822.0,187.5,37.5
,43.19,49.0,822.0,Titleist Pro V1x High Numbers Golf Balls,5.0,08-07-2014 00:00,137826.0,190.95,38.19
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137832.0,150.0,37.5
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,08-07-2014 00:00,137835.0,199.9,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,08-07-2014 00:00,137838.0,159.92,39.98
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,08-07-2014 00:00,137840.0,199.9,39.98
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,08-07-2014 00:00,137842.0,319.96,79.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,08-07-2014 00:00,137846.0,187.5,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137849.0,150.0,37.5
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,08-07-2014 00:00,137851.0,199.9,39.98
,9.49,27.5,775.0,Clicgear 8.0 Shoe Brush,5.0,08-07-2014 00:00,137852.0,22.45,4.49
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137853.0,183.96,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137854.0,183.96,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137857.0,183.96,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,08-07-2014 00:00,137858.0,199.9,39.98
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137859.0,183.96,45.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,08-07-2014 00:00,137870.0,159.92,39.98
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,08-07-2014 00:00,137875.0,123.96,30.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,08-07-2014 00:00,137878.0,187.5,37.5
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,08-07-2014 00:00,137880.0,154.95,30.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,08-07-2014 00:00,137887.0,159.92,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,08-07-2014 00:00,137889.0,159.92,39.98
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137892.0,183.96,45.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,08-07-2014 00:00,137897.0,319.96,79.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137901.0,183.96,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,08-07-2014 00:00,137904.0,187.5,37.5
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,08-07-2014 00:00,137909.0,154.95,30.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137913.0,229.95,45.99
,26.99,40.0,977.0,ENO Atlas Hammock Straps,5.0,08-07-2014 00:00,137923.0,109.95,21.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,08-07-2014 00:00,137934.0,399.95,79.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,08-07-2014 00:00,137936.0,199.9,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137938.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137945.0,183.96,45.99
,27.0,32.0,642.0,Columbia Men's PFG Anchor Tough T-Shirt,4.0,08-07-2014 00:00,137950.0,88.0,22.0
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,08-07-2014 00:00,137951.0,159.92,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,08-07-2014 00:00,137953.0,229.95,45.99
,28.79,32.8,276.0,Under Armour Women's Ignite Slide,4.0,08-07-2014 00:00,137957.0,95.16,23.79
,44.19,51.2,823.0,Titleist Pro V1x High Numbers Personalized Go,4.0,08-07-2014 00:00,137961.0,156.76,39.19
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,08-07-2014 00:00,137962.0,187.5,37.5
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,08-07-2014 00:00,137971.0,154.95,30.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,08-07-2014 00:00,137977.0,199.9,39.98
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,137978.0,150.0,37.5
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,08-07-2014 00:00,137981.0,187.5,37.5
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,08-07-2014 00:00,137982.0,199.9,39.98
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,08-07-2014 00:00,137983.0,123.96,30.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,08-07-2014 00:00,137988.0,319.96,79.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,08-07-2014 00:00,137991.0,183.96,45.99
,19.79,28.8,917.0,Glove It Women's Mod Oval 3-Zip Carry All Gol,4.0,08-07-2014 00:00,138001.0,59.16,14.79
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,08-07-2014 00:00,138002.0,150.0,37.5
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,09-07-2014 00:00,138013.0,187.5,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,09-07-2014 00:00,138018.0,229.95,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,09-07-2014 00:00,138032.0,187.5,37.5
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,09-07-2014 00:00,138038.0,159.92,39.98
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,09-07-2014 00:00,138040.0,154.95,30.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,09-07-2014 00:00,138047.0,229.95,45.99
